_type,_id,_revision,_page.next,regionas,telkinio_pav,m_vietos_kodas,m_vietos_pav,koord,data,vandens_temp,suspend_medziagos,sarmingumas,deguonis_istirpes,ph,skaidrumas,elektr_laidis,biochem_deg_suvartojimas,amonio_azotas,nitritu_azotas,nitratu_azotas,azotas_mineralinis,azotas_bendras,fosfatu_fosforas,fosforas_bendras,anglingumas,chlorofilas_a,kalcio_karbonatas,gyvsidabris,kadmis,nikelis,svinas,varis,chromas,vanadis,aliuminis,alavas,arsenas,cinkas,antracenas,fluorantenas,naftalenas,benz_a_pirenas,benz_b_fluorantenas,benz_k_fluorantenas,benz_ghi_perilenas,inden_123_cd_pirenas,p4_n_nonilfenolis,p4_n_oktilfenolis,p4_nonilfenolis_sakot,p4_tert_oktilfenolis,nonilfenoliai,pentachlorfenolis,benzenas,p12_dichloretanas,p123_trichlorbenzenas,p124_trichlorbenzenas,heksachlorbutadienas,trichloretilenas,tetrachlormetanas,dichlormetanas,tetrachloretilenas,trichlormetanas,aldrinas,dieldrinas,izodrinas,endrinas,alfa_heksachlorcikloheksanas,beta_heksachlorcikloheksanas,gama_heksachlorcikloheksanas,heksachlorbenzenas,pentachlorbenzenas,alfa_endosulfanas,beta_endosulfanas,o_p_ddt,p_p_ddd,p_p_ddt,p_p_dde,simazinas,atrazinas,diuronas,izoproturonas,chinoksifenas,aklonifenas,cibutrinas,terbutrinas,chlorpyrifosas,chlorfenvinfosas,trifluralinas,heptachloras,heptachloro_epoksidas,tributilalavo_katijonas,di2_etilheksilftalatas,bde_28,bde_47,bde_85,bde_99,bde_100,bde_153,bde_154,pcb_28,pcb_52,pcb_101,pcb_118,pcb_138,pcb_153,pcb_180,pfos,dikofolis,alachloras,bifenoksas,cipermetrinas,dichlorvosas,p4_t_oktilfenolio_dietoksilatas,p4_t_oktilfenolio_monoetoksilatas,p4_t_oktilfenolio_trietoksilatas
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,94ccb787-3bf3-482b-a5ca-eaf55a058a06,a37dc074-2a93-4dd0-888a-03e78bc34ccd,,Utenos,Rūžas,LTL399,Rūžas,POINT (6152597 657313),2017-09-04,17.8,2.4,2.7,6.9,8.1,3.1,256.0,0.9,0.03,0.001,0.1,0.131,0.53,0.002,0.024,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,94d8d2e0-263d-4400-ac43-5e41b4837278,50816271-d9ce-4174-9daa-e8fa0047bdac,,Šiaulių,Talkša,LTL267,Talkša,POINT (6200045 458364),2020-09-30,16.0,6.7,4.2,8.6,8.5,1.35,659.0,3.3,0.023,"<0,001",0.007,0.031,1.2,0.02,0.078,,23.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,94e0440c-48e8-44aa-9de3-8848497b6f6d,9483ef16-0a11-4227-97e8-ae82240c711b,,Alytaus RAAD,Prapuntas,LTL391,Prapuntas,,2022-08-17,24.7,4.5,3.2,8.5,8.3,3.5,356.0,2.3,0.04,0.008,0.08,0.128,0.47,"<0,007",0.022,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,94ed1dc6-dbd4-4f93-b76e-98ae3da35390,109c71df-05c8-46b9-b7b2-916e451cc1d7,,Alytaus,Simno ežeras,LTL196,Simno ežeras,POINT (6029242 476810),2020-07-22,21.1,15,3.2,9.3,8.6,0.6,391.0,3,0.03,0.003,0.06,1.0,0.093,0.011,0.076,,112.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,9505e6e4-b765-48b2-b926-854f944f8e02,8bbd3c62-b6e5-4f75-ad4a-49f5317ded5f,,Utenos,Čičirys,LTL222,Čičirys,POINT (6187704 628556),2017-07-19,18.9,1.8,3.2,9.4,8.8,6.3,291.0,1.5,"<0,014",0.001,0.04,0.055,0.34,"<0,002",0.009,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,950cb748-5466-420b-b1a5-cba098dc4b67,eeff26d9-e5db-40b3-8b7c-e14d973094c8,,Vilniaus,Ilgajis,LTL279,Ilgajis,POINT (6130564 536518),2017-07-25,20.9,13,3.3,11.7,8.63,0.6,365.0,6.2,0.036,0.006,0.059,0.101,0.929,0.044,0.069,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,9539246e-ace4-40f6-a498-191c6f50baf8,ac0630e0-d603-4689-b519-5e90137af49b,,Vilniaus RAAD,Monis,LTL370,Monis,,2022-05-05,10.8,<2,1,12.41,8.35,4.0,121.0,2.6,"<0,02","<0,005",0.059,0.084,0.392,"<0,015",0.018,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,954395ed-a164-45c4-8081-a70e5d5765ce,16f2e78c-a3c8-49f6-9c5a-620219d27b9d,,Alytaus,Niedus,LTL240,Niedus,POINT (5986223 475252),2017-07-24,21.8,3.5,3,10.4,8.5,2.3,336.0,2.9,0.03,0.001,0.05,0.081,0.6,"<0,006",0.03,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,957dce95-8a90-41c2-a523-8e8c1bee3f4f,33a0ee7a-4798-48fb-beb6-0eda156cbba1,,Utenos,Vencavas,LTL226,Vencavas,POINT (6177170 624162),2019-05-20,15.0,<2,2.2,11.6,8.8,6.2,221.0,1,"<0,014","<0,001",0.04,0.055,0.09,0.004,"<0,0081",,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,95b4cb06-bb7f-436e-9c00-76890fb95a64,c7bac4ac-5ef5-4036-a4af-ab4d6e60ca98,,Utenos RAAD,Suosa,LTL382,Suosa,,2022-05-11,14.4,5.5,4,11.8,8.5,1.8,457.0,3.5,"<0,014",0.031,0.1,0.145,0.17,0.005,0.017,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,95b87fb5-4a5a-4abd-b0d1-f627b962eb46,3d977b01-adc4-476f-9535-39c58ef91427,,Šiaulių,Ilgis,LTL204,Ilgis,POINT (6210196 364291),2019-01-23,0.0,"<1,6",0.7,10.3,9.1,,142.0,"<2,9",0.089,0.004,0.24,0.333,0.77,"<0,005",0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,95d5a6d8-21d9-43ca-a236-87a47d8687e3,dd15d283-00aa-4370-a647-42a84efa1bdf,,Alytaus RAAD,Atesys,LTL248,Atesys,,2022-08-18,25.5,3,3.9,8.0,8.2,4.0,604.0,2.8,0.06,0.048,0.1,0.208,1.8,"<0,007",0.022,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,95d6471c-3c9b-41ea-a6a0-514ce6ee48a2,3e68d7a4-74f8-4697-af88-59735fa316e8,,Vilniaus,Bartkuškio tvenkinys,LTL128,Bartkuškio tvenkinys,POINT (6088672 560436),2019-08-29,21.9,2.5,4.8,9.4,8.47,1.6,502.0,2.4,"<0,015","<0,005",0.045,0.065,0.169,0.021,0.032,,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,95e2f488-bbc4-41ab-8d7a-909eb199bcff,61cb09af-e490-492a-ad4d-90cd74c80269,,Alytaus,Žuvintas,LTL29,Žuvintas,POINT (6037458 476746),2018-05-10,20.1,5,3.2,96.667,8.3,2.4,433.0,3.3,0.02,0.002,0.03,0.052,0.4,0.022,0.059,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,95f8815d-2133-4b23-8f9e-fc20ee9034f4,c3f31584-8111-4a3e-8b65-47a4872deea3,,Utenos,Galuonai,LTL224,Galuonai,POINT (6114776 596830),2020-07-21,21.9,"<1,9",3.1,11.1,8.69,1.7,322.0,2,"<0,015","<0,005",0.054,0.074,0.526,"<0,015",0.035,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,9603b1f8-81dd-42ed-8f26-013414b2512e,5f395fbc-8ea3-4f06-a508-5a862c096f20,,Alytaus,Simno ežeras,LTL196,Simno ežeras,POINT (6029242 476810),2020-05-27,15.5,7.5,3.1,11.7,8.6,1.1,469.0,2.9,0.08,0.002,0.07,0.8,0.152,0.007,0.054,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,96156c14-c901-4623-8908-349e1e1e3030,7e0cbd03-f545-4236-af69-1ac76f45b94e,,Utenos,Suvieko ežeras,LTL304,Suvieko ežeras,POINT (6192624 632087),2020-10-15,12.6,<2,3.2,9.1,8.3,3.8,315.0,1.2,0.03,"<0,001",0.06,0.091,0.67,"<0,002",0.018,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,9616d3cc-e56c-4160-b662-b970d5153818,34d267fb-7705-40b7-b80b-89c2f70e300c,,Vilniaus,Didžiulis,LTL134,Didžiulis,POINT (6061478 567200),2017-08-31,18.0,4.2,3.1,8.7,8.58,0.8,413.0,3.6,0.044,"<0,004","<0,016",0.064,0.454,"<0,014",0.087,,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,9636051e-59bc-44ea-ab7a-2c37d28bd997,7ad68fa6-4afc-43e6-bcdf-d95bef29b697,,Vilniaus,Gaveikių ežeras,LTL525,Gaveikių,POINT (6100859 589613),2018-07-16,22.6,2.1,3.9,110.981,8.54,2.1,356.0,2.2,0.023,"<0,004",0.048,0.075,0.14,"<0,014",0.016,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,9666dd37-e025-4224-9fd0-94aa12677047,ee4ed042-a992-4ba1-ba57-7ad62e44997c,,Utenos,Asavas,LTL310,Asavas,POINT (6167521 638935),2017-05-04,8.9,"<1,7",2.8,12.3,8.4,4.1,275.0,2.9,"<0,014",0.002,0.07,0.086,0.51,"<0,002",0.01,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,96769ad3-3d73-48ff-a097-8787f4369197,eecd0543-6eee-4391-8faa-52a9a7e6f793,,Utenos RAAD,Antalieptės HE tvenkinys,LTL433,Antalieptės HE tvenkinys,,2022-05-04,8.0,<2,3.3,13.2,8.3,6.0,333.0,2.4,"<0,014",0.002,0.08,0.096,0.56,0.007,0.013,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,96780637-ce22-49a0-a720-5e7b12f2a84a,53995d84-496f-412e-b1a1-2ed00d18d497,,Utenos,Ūkojas,LTL221,Ūkojas,POINT (6139248 624905),2018-08-23,21.2,<2,3.6,95.346,8.7,4.1,342.0,0.94,"<0,014","<0,001",0.03,0.045,0.32,"<0,002",0.022,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,9687a2e1-0fac-4a94-a0fb-7379e22d2d81,4b16212e-805b-48bc-9bfa-440451eb9b8c,,Alytaus,Šlavantas,LTL177,Šlavantas,POINT (6000220 476800),2018-07-17,22.6,4.5,2.7,106.308,8.6,2.8,357.0,2.2,0.04,0.003,0.04,0.083,0.5,0.034,0.082,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,968e816d-bee1-448d-bc5e-0e17214ed93c,8d097c12-c26c-49be-815a-3d6dbd7ac02d,,Utenos,Drūkšiai,LTL52,Drūkšiai,POINT (6169167 664078),2021-07-15,27.75,2.9,2.7,9.5,8.7,4.0,257.0,2.4,"<0,014",0.002,0.03,0.046,0.49,0.002,0.01,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,96d82904-3ac7-4907-a27c-523027b6aa2d,c6a313f1-ec89-4567-82c9-cacd938d568a,,Vilniaus,Lazdinių ežeras,LTL389,Lazdinių ežeras,POINT (6121375 667846),2019-05-07,11.5,"<1,9",4.3,10.6,8.81,1.9,471.0,3.3,0.032,0.008,0.302,0.342,1.36,"<0,015",0.024,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,96eea9b2-ecc2-40c9-aa32-0095261734bd,2beaf416-4c13-43e8-80ca-2491574d45d8,,Alytaus,Juodas Kauknoris,LTL174,Juodas Kauknoris,POINT (5987342 470399),2017-08-22,21.7,4,3.2,8.2,8.3,1.6,272.0,3.1,0.04,0.003,0.04,0.083,0.5,"<0,006",0.048,,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,96fe296d-9be3-4952-9a05-a655e6944937,f5a4e3b6-7339-44e3-8c89-3529cbc51c05,,Vilniaus,Margis,LTL367,Margis,POINT (6052686 553571),2020-07-30,21.0,"<1,9",3.4,9.5,8.58,4.8,398.0,1.2,"<0,015","<0,005","<0,015",0.035,0.353,"<0,015",0.018,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,972e4d8a-3666-48e4-8cd3-814e632d4ac9,b57b9cb6-1e7c-4ca1-a96d-54063836484f,,Utenos,Karališkių ežeras,LTL282,Karališkių ež.,POINT (6131847 569674),2020-07-28,21.5,4,3.2,9.5,8.71,1.4,306.0,2.6,"<0,015","<0,005",0.069,0.089,0.616,"<0,015",0.021,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,9748e758-bf44-4f7f-a5a5-6aec59d28d10,57998733-167f-436d-bf06-38986c3e79e3,,Utenos,Šakarvai,LTL328,Šakarvai,POINT (6133236 630694),2021-08-24,19.4,<2,3.1,9.4,8.5,6.3,275.0,1.4,"<0,014",0.027,0.06,0.101,0.31,"<0,002",0.021,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,97ae3b87-5060-4e66-ba76-a1d4a388ee1e,e54767b8-0f37-41ee-89b3-977cb5b9c449,,Utenos,Asveja(Dubingių ežeras),LTL449,Asveja,POINT (6101954 596299),2019-08-20,22.4,"<1,9",3.8,9.4,8.64,2.7,360.0,0.8,"<0,015","<0,005",0.024,0.044,0.09,"<0,015","<0,015",,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,97d56cb7-9775-4af1-b2e1-7bf37ee81a4d,f293bbea-cab0-441e-baac-18b13a53c01a,,Šiaulių,Ilgis,LTL204,Ilgis,POINT (6210196 364291),2018-09-06,19.0,<2,1.9,,8.1,2.3,162.0,1.8,0.021,0.002,"<0,003",0.026,0.39,"<0,005",0.023,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,97d64b69-bdf5-44b9-9b0a-20946e847143,0b6afcf6-d58c-42dc-aed2-839e46df4fa4,,Šiaulių,Talkša,LTL267,Talkša,POINT (6200045 458364),2017-07-26,21.0,7.4,4.3,6.1,9.1,1.1,705.0,5.1,"<0,008",0.003,"<0,003",0.014,1.3,"<0,005",0.055,,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,97e61b9b-a76f-4ba2-a5d0-1676e6e09b4f,59e53fa9-1026-4035-968b-a68e478b685c,,Marijampolės,Marijampolės II tvenkinys,LTL198,Marijampolės II tvenkinys,POINT (6043689 457690),2019-05-23,22.2,5,2.7,12.8,8.6,1.6,585.0,2.7,0.06,0.003,0.58,0.643,1.3,0.029,0.084,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,982a866a-0ef6-4d84-b6a1-407add67928c,fb810e0f-94b3-44ee-81c0-ea3be640c5b3,,Šiaulių,Mastis,LTL435,Mastis,POINT (6205996 390736),2020-07-20,26.0,32,2.5,9.1,8.7,1.0,266.0,7.1,0.064,0.004,0.1,0.168,2.6,"<0,005",0.12,,86.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,98991889-4fb5-4adf-9222-78bf03d88100,cd875ae2-42a3-4986-8412-e8a485ad7bbc,,Kauno RAAD,Švenčius,LTL144,Švenčius,,2022-07-26,22.7,8.5,2.6,7.0,8.12,1.2,269.0,4.8,"<0,02","<0,005",0.066,0.091,0.914,"<0,015",0.039,,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,98be6f90-3468-4400-83ea-aea71c63b7bf,1cd60e79-21e1-4bb5-b2d7-aeb7cccd3dd7,,Šiaulių,Platelių ežeras,LTL34,Plateliai,POINT (6214390 366955),2021-07-28,24.0,"<1,4",2.0,6.3,8.5,5.3,171.0,0.58,0.017,"<0,001","<0,002",0.02,0.77,"<0,006",0.01,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,98cd0ed6-ffa3-4fc4-b6d5-439f0ad4f62c,21a5c963-7bc0-4b35-9f70-059860dc2486,,Šiaulių,Petraičių tvenkinys,LTL545,Petraičių tvenkinys,POINT (6198329 474729),2017-08-31,17.0,11,5.3,5.9,9.0,1.0,946.0,6.0,"<0,008",0.002,"<0,003",0.013,1.6,0.068,0.19,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,98d93cdf-77fa-4a0a-870b-5285ee69bb49,e1c444a7-eeec-4f4a-8579-82f4f9fdb638,,Vilniaus,Didžiulis,LTL134,Didžiulis,POINT (6061478 567200),2017-10-11,11.0,6.6,3.2,7.1,7.88,1.2,431.0,2.7,0.427,0.009,0.117,0.553,1.18,"<0,014",0.059,,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,98f96da0-2bd1-4447-aadd-c250b116a68a,cf32a288-6661-4ffb-b358-438ed0417373,,Utenos RAAD,Ilgys,LTL305,Ilgys,,2022-10-10,10.6,<2,4,7.7,8.0,4.7,386.0,0.79,0.03,0.002,0.06,0.092,0.49,0.003,0.01,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,99224637-f05a-4612-9c49-f147e21d2d70,1ed2417c-b5c4-4379-9e7c-c5f29c605e8c,,Alytaus RAAD,Latežeris,LTL513,Latežeris,,2022-07-18,19.8,3,2.4,12.6,9.0,0.6,245.0,5.8,0.09,0.009,0.08,0.179,0.51,0.007,0.059,,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,9971c62b-244f-4aaf-9b35-87a3a4b72c69,5c9a8267-857a-4aa6-a6b1-ddc1ef73c234,,Utenos,Dūburaitis,LTL528,Duburaitis,POINT (6187179 624173),2017-05-18,15.9,3.8,4.6,12.2,8.6,2.2,404.0,2.6,"<0,014",0.006,0.13,0.15,0.47,"<0,002",0.018,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,99b9b034-fbfd-47f1-b9a2-d4ebbd205d79,78fcacfb-e00f-4dad-b4e1-9153debd5c8f,,Utenos,Samavas,LTL309,Samavas,POINT (6170134 639523),2018-08-27,20.3,<2,3.3,95.875,8.6,5,298.0,1.2,0.02,"<0,001",0.05,0.071,0.57,0.002,0.012,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,99cac4c4-4437-4493-a2a5-f6f29115dcee,ebbda0ef-7ee0-47f0-869d-3ddb2987983a,,Utenos RAAD,Smalvas,LTL220,Smalvas,,2022-08-17,24.8,<2,2.1,8.9,8.3,7.2,228.0,0.81,"<0,014",0.001,0.02,0.035,0.41,"<0,002","<0,0081",,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
